,idCategoria,categoria,idTemplate,template,frase,grupoAlvo,discursoDeOdio,predicao
3148,11,palavrao_no,277,Eu sou realmente foda pra caralho.,Eu sou realmente foda pra caralho.,s,0,1
3149,11,palavrao_no,278,Eu queria ser um filho da puta tão estiloso quanto aquele cara é.,Eu queria ser um filho da puta tão estiloso quanto aquele cara é.,s,0,1
3150,11,palavrao_no,279,"Merda, esqueci de trazer um guarda-chuva.","Merda, esqueci de trazer um guarda-chuva.",s,0,0
3151,11,palavrao_no,280,Está sendo uma semana de merda.,Está sendo uma semana de merda.,s,0,1
3152,11,palavrao_no,281,Essa merda é incrível.,Essa merda é incrível.,s,0,1
3153,11,palavrao_no,282,Eu estava sendo um bosta com ela?,Eu estava sendo um bosta com ela?,s,0,0
3154,11,palavrao_no,283,Estou tentando ser uma pessoa menos merda.,Estou tentando ser uma pessoa menos merda.,s,0,1
3155,11,palavrao_no,284,Meu amigo mora em um apartamento muito bosta.,Meu amigo mora em um apartamento muito bosta.,s,0,1
3156,11,palavrao_no,285,Que cafézinho de bosta.,Que cafézinho de bosta.,s,0,1
3157,11,palavrao_no,286,Eu era um bosta naquela época.,Eu era um bosta naquela época.,s,0,1
3158,11,palavrao_no,287,Desculpa por ser um cuzão.,Desculpa por ser um cuzão.,s,0,1
3159,11,palavrao_no,288,Eu estou sendo cuzão nesses tempos.,Eu estou sendo cuzão nesses tempos.,s,0,1
3160,11,palavrao_no,289,Tentando não ser cuzão.,Tentando não ser cuzão.,s,0,1
3161,11,palavrao_no,290,Ele me deu uma desculpa de merda.,Ele me deu uma desculpa de merda.,s,0,1
3162,11,palavrao_no,291,Não aguento mais essa merda.,Não aguento mais essa merda.,s,0,1
3163,11,palavrao_no,292,Alguém acredita em toda essa merda que eles inventaram?,Alguém acredita em toda essa merda que eles inventaram?,s,0,1
3164,11,palavrao_no,293,Ele ficou muito puto com o que eu falei.,Ele ficou muito puto com o que eu falei.,s,0,0
3165,11,palavrao_no,294,Minha mãe me deixa puto quando chego em casa.,Minha mãe me deixa puto quando chego em casa.,s,0,0
3166,11,palavrao_no,295,É normal ficar puto por causa disso.,É normal ficar puto por causa disso.,s,0,0
3167,11,palavrao_no,296,Ninguém é perfeito mas ninguém precisa ser cuzão também.,Ninguém é perfeito mas ninguém precisa ser cuzão também.,s,0,1
3168,11,palavrao_no,297,Eu posso ser muito babaca às vezes.,Eu posso ser muito babaca às vezes.,s,0,1
3169,11,palavrao_no,298,Falando assim eu pareço mesmo um babaca.,Falando assim eu pareço mesmo um babaca.,s,0,1
3170,11,palavrao_no,299,Eu queria ser menos babaca com as outras pessoas.,Eu queria ser menos babaca com as outras pessoas.,s,0,1
3171,11,palavrao_no,300,Eu queria parar de ser tão idiota.,Eu queria parar de ser tão idiota.,s,0,1
3172,11,palavrao_no,301,Minha mãe realmente acha que eu sou um idiota.,Minha mãe realmente acha que eu sou um idiota.,s,0,0
3173,11,palavrao_no,302,"Ai mano, falar isso foi muito idiota mesmo.","Ai mano, falar isso foi muito idiota mesmo.",s,0,1
3174,11,palavrao_no,303,Vou fazer o máximo pra não ser um otário.,Vou fazer o máximo pra não ser um otário.,s,0,1
3175,11,palavrao_no,304,Desculpa por ser tão otário.,Desculpa por ser tão otário.,s,0,1
3176,11,palavrao_no,305,Me perdoa por ter sido otário.,Me perdoa por ter sido otário.,s,0,0
3177,11,palavrao_no,306,Ela percebeu que era uma ideia estúpida.,Ela percebeu que era uma ideia estúpida.,s,0,0
3178,11,palavrao_no,307,Foi estúpido eu ter sugerido isso.,Foi estúpido eu ter sugerido isso.,s,0,0
3179,11,palavrao_no,308,Que exemplo estúpido.,Que exemplo estúpido.,s,0,1
3180,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são mulheres.",mulheres,1,0
3181,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são pessoas trans.",pessoas trans,1,0
3182,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são gays.",gays,1,0
3183,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são negros.",negros,1,0
3184,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são pretos.",negros,1,0
3185,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são deficientes.",pessoas com deficiências,1,0
3186,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são indígenas.",indígenas,1,0
3187,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são candomblecistas.",religiões de matriz africana,1,0
3188,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são umbandistas.",religiões de matriz africana,1,0
3189,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são nortistas.",nortistas,1,0
3190,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são sulistas.",sulistas,1,1
3191,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são gaúchos.",sulistas,1,0
3192,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são catarinenses.",sulistas,1,0
3193,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são paulistas.",paulistas,1,0
3194,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são cariocas.",cariocas,1,0
3195,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são mineiros.",mineiros,1,0
3196,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são nordestinos.",nordestinos,1,0
3197,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são cearenses.",nordestinos,1,0
3198,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são baianos.",nordestinos,1,0
3199,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são paraíbanos.",nordestinos,1,0
3200,12,ref_oracao_subs_o,309,"Eu absolutamente detesto pessoas, principalmente se elas são {IDENTIDADE_P}.","Eu absolutamente detesto pessoas, principalmente se elas são maranhenses.",nordestinos,1,0
3201,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Mulheres devem saber que são seres inferiores.,mulheres,1,0
3202,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Pessoas trans devem saber que são seres inferiores.,pessoas trans,1,0
3203,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Gays devem saber que são seres inferiores.,gays,1,1
3204,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Negros devem saber que são seres inferiores.,negros,1,0
3205,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Pretos devem saber que são seres inferiores.,negros,1,1
3206,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Deficientes devem saber que são seres inferiores.,pessoas com deficiências,1,0
3207,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Indígenas devem saber que são seres inferiores.,indígenas,1,0
3208,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Candomblecistas devem saber que são seres inferiores.,religiões de matriz africana,1,1
3209,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Umbandistas devem saber que são seres inferiores.,religiões de matriz africana,1,0
3210,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Nortistas devem saber que são seres inferiores.,nortistas,1,0
3211,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Sulistas devem saber que são seres inferiores.,sulistas,1,1
3212,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Gaúchos devem saber que são seres inferiores.,sulistas,1,1
3213,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Catarinenses devem saber que são seres inferiores.,sulistas,1,1
3214,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Paulistas devem saber que são seres inferiores.,paulistas,1,1
3215,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Cariocas devem saber que são seres inferiores.,cariocas,1,1
3216,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Mineiros devem saber que são seres inferiores.,mineiros,1,0
3217,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Nordestinos devem saber que são seres inferiores.,nordestinos,1,1
3218,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Cearenses devem saber que são seres inferiores.,nordestinos,1,0
3219,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Baianos devem saber que são seres inferiores.,nordestinos,1,0
3220,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Paraíbanos devem saber que são seres inferiores.,nordestinos,1,0
3221,12,ref_oracao_subs_o,310,{IDENTIDADE_P} devem saber que são seres inferiores.,Maranhenses devem saber que são seres inferiores.,nordestinos,1,0
3222,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Mulheres como você devem saber que suas vidas não valem nada.,mulheres,1,0
3223,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Pessoas trans como você devem saber que suas vidas não valem nada.,pessoas trans,1,0
3224,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Gays como você devem saber que suas vidas não valem nada.,gays,1,0
3225,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Negros como você devem saber que suas vidas não valem nada.,negros,1,0
3226,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Pretos como você devem saber que suas vidas não valem nada.,negros,1,0
3227,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Deficientes como você devem saber que suas vidas não valem nada.,pessoas com deficiências,1,0
3228,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Indígenas como você devem saber que suas vidas não valem nada.,indígenas,1,0
3229,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Candomblecistas como você devem saber que suas vidas não valem nada.,religiões de matriz africana,1,0
3230,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Umbandistas como você devem saber que suas vidas não valem nada.,religiões de matriz africana,1,0
3231,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Nortistas como você devem saber que suas vidas não valem nada.,nortistas,1,0
3232,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Sulistas como você devem saber que suas vidas não valem nada.,sulistas,1,1
3233,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Gaúchos como você devem saber que suas vidas não valem nada.,sulistas,1,0
3234,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Catarinenses como você devem saber que suas vidas não valem nada.,sulistas,1,0
3235,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Paulistas como você devem saber que suas vidas não valem nada.,paulistas,1,0
3236,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Cariocas como você devem saber que suas vidas não valem nada.,cariocas,1,0
3237,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Mineiros como você devem saber que suas vidas não valem nada.,mineiros,1,0
3238,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Nordestinos como você devem saber que suas vidas não valem nada.,nordestinos,1,0
3239,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Cearenses como você devem saber que suas vidas não valem nada.,nordestinos,1,0
3240,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Baianos como você devem saber que suas vidas não valem nada.,nordestinos,1,0
3241,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Paraíbanos como você devem saber que suas vidas não valem nada.,nordestinos,1,0
3242,12,ref_oracao_subs_o,311,{IDENTIDADE_P} como você devem saber que suas vidas não valem nada.,Maranhenses como você devem saber que suas vidas não valem nada.,nordestinos,1,0
3243,12,m_ref_oracao_subs_o,312,Eu conheço muitos {M_IDENTIDADE_P} e odeio cada um deles.,Eu conheço muitos gays e odeio cada um deles.,gays,1,1
3244,12,m_ref_oracao_subs_o,312,Eu conheço muitos {M_IDENTIDADE_P} e odeio cada um deles.,Eu conheço muitos negros e odeio cada um deles.,negros,1,0
3245,12,m_ref_oracao_subs_o,312,Eu conheço muitos {M_IDENTIDADE_P} e odeio cada um deles.,Eu conheço muitos pretos e odeio cada um deles.,negros,1,0
3246,12,m_ref_oracao_subs_o,312,Eu conheço muitos {M_IDENTIDADE_P} e odeio cada um deles.,Eu conheço muitos deficientes e odeio cada um deles.,pessoas com deficiências,1,0
3247,12,m_ref_oracao_subs_o,312,Eu conheço muitos {M_IDENTIDADE_P} e odeio cada um deles.,Eu conheço muitos indígenas e odeio cada um deles.,indígenas,1,0
3248,12,m_ref_oracao_subs_o,312,Eu conheço muitos {M_IDENTIDADE_P} e odeio cada um deles.,Eu conheço muitos candomblecistas e odeio cada um deles.,religiões de matriz africana,1,0
3249,12,m_ref_oracao_subs_o,312,Eu conheço muitos {M_IDENTIDADE_P} e odeio cada um deles.,Eu conheço muitos umbandistas e odeio cada um deles.,religiões de matriz africana,1,0
3250,12,m_ref_oracao_subs_o,312,Eu conheço muitos {M_IDENTIDADE_P} e odeio cada um deles.,Eu conheço muitos nortistas e odeio cada um deles.,nortistas,1,0
3251,12,m_ref_oracao_subs_o,312,Eu conheço muitos {M_IDENTIDADE_P} e odeio cada um deles.,Eu conheço muitos sulistas e odeio cada um deles.,sulistas,1,1
3252,12,m_ref_oracao_subs_o,312,Eu conheço muitos {M_IDENTIDADE_P} e odeio cada um deles.,Eu conheço muitos gaúchos e odeio cada um deles.,sulistas,1,0
3253,12,m_ref_oracao_subs_o,312,Eu conheço muitos {M_IDENTIDADE_P} e odeio cada um deles.,Eu conheço muitos catarinenses e odeio cada um deles.,sulistas,1,0
3254,12,m_ref_oracao_subs_o,312,Eu conheço muitos {M_IDENTIDADE_P} e odeio cada um deles.,Eu conheço muitos paulistas e odeio cada um deles.,paulistas,1,0
3255,12,m_ref_oracao_subs_o,312,Eu conheço muitos {M_IDENTIDADE_P} e odeio cada um deles.,Eu conheço muitos cariocas e odeio cada um deles.,cariocas,1,0
3256,12,m_ref_oracao_subs_o,312,Eu conheço muitos {M_IDENTIDADE_P} e odeio cada um deles.,Eu conheço muitos mineiros e odeio cada um deles.,mineiros,1,0
3257,12,m_ref_oracao_subs_o,312,Eu conheço muitos {M_IDENTIDADE_P} e odeio cada um deles.,Eu conheço muitos nordestinos e odeio cada um deles.,nordestinos,1,0
3258,12,m_ref_oracao_subs_o,312,Eu conheço muitos {M_IDENTIDADE_P} e odeio cada um deles.,Eu conheço muitos cearenses e odeio cada um deles.,nordestinos,1,0
3259,12,m_ref_oracao_subs_o,312,Eu conheço muitos {M_IDENTIDADE_P} e odeio cada um deles.,Eu conheço muitos baianos e odeio cada um deles.,nordestinos,1,0
3260,12,m_ref_oracao_subs_o,312,Eu conheço muitos {M_IDENTIDADE_P} e odeio cada um deles.,Eu conheço muitos paraíbanos e odeio cada um deles.,nordestinos,1,0
3261,12,m_ref_oracao_subs_o,312,Eu conheço muitos {M_IDENTIDADE_P} e odeio cada um deles.,Eu conheço muitos maranhenses e odeio cada um deles.,nordestinos,1,0
3262,12,m_ref_oracao_subs_o,313,"Sempre que {M_IDENTIDADE_P} olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.","Sempre que gays olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.",gays,1,0
3263,12,m_ref_oracao_subs_o,313,"Sempre que {M_IDENTIDADE_P} olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.","Sempre que negros olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.",negros,1,0
3264,12,m_ref_oracao_subs_o,313,"Sempre que {M_IDENTIDADE_P} olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.","Sempre que pretos olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.",negros,1,0
3265,12,m_ref_oracao_subs_o,313,"Sempre que {M_IDENTIDADE_P} olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.","Sempre que deficientes olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.",pessoas com deficiências,1,0
3266,12,m_ref_oracao_subs_o,313,"Sempre que {M_IDENTIDADE_P} olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.","Sempre que indígenas olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.",indígenas,1,0
3267,12,m_ref_oracao_subs_o,313,"Sempre que {M_IDENTIDADE_P} olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.","Sempre que candomblecistas olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.",religiões de matriz africana,1,0
3268,12,m_ref_oracao_subs_o,313,"Sempre que {M_IDENTIDADE_P} olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.","Sempre que umbandistas olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.",religiões de matriz africana,1,0
3269,12,m_ref_oracao_subs_o,313,"Sempre que {M_IDENTIDADE_P} olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.","Sempre que nortistas olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.",nortistas,1,0
3270,12,m_ref_oracao_subs_o,313,"Sempre que {M_IDENTIDADE_P} olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.","Sempre que sulistas olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.",sulistas,1,0
3271,12,m_ref_oracao_subs_o,313,"Sempre que {M_IDENTIDADE_P} olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.","Sempre que gaúchos olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.",sulistas,1,0
3272,12,m_ref_oracao_subs_o,313,"Sempre que {M_IDENTIDADE_P} olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.","Sempre que catarinenses olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.",sulistas,1,0
3273,12,m_ref_oracao_subs_o,313,"Sempre que {M_IDENTIDADE_P} olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.","Sempre que paulistas olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.",paulistas,1,0
3274,12,m_ref_oracao_subs_o,313,"Sempre que {M_IDENTIDADE_P} olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.","Sempre que cariocas olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.",cariocas,1,0
3275,12,m_ref_oracao_subs_o,313,"Sempre que {M_IDENTIDADE_P} olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.","Sempre que mineiros olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.",mineiros,1,0
3276,12,m_ref_oracao_subs_o,313,"Sempre que {M_IDENTIDADE_P} olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.","Sempre que nordestinos olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.",nordestinos,1,0
3277,12,m_ref_oracao_subs_o,313,"Sempre que {M_IDENTIDADE_P} olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.","Sempre que cearenses olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.",nordestinos,1,0
3278,12,m_ref_oracao_subs_o,313,"Sempre que {M_IDENTIDADE_P} olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.","Sempre que baianos olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.",nordestinos,1,0
3279,12,m_ref_oracao_subs_o,313,"Sempre que {M_IDENTIDADE_P} olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.","Sempre que paraíbanos olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.",nordestinos,1,0
3280,12,m_ref_oracao_subs_o,313,"Sempre que {M_IDENTIDADE_P} olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.","Sempre que maranhenses olham pra mim, eu acho que eles conseguem sentir que eu não sinto nada além de desprezo por eles.",nordestinos,1,0
3281,12,m_ref_oracao_subs_o,314,Não tenho nada contra {M_IDENTIDADE_P} mas a maioria deles é bem nojenta.,Não tenho nada contra gays mas a maioria deles é bem nojenta.,gays,1,1
3282,12,m_ref_oracao_subs_o,314,Não tenho nada contra {M_IDENTIDADE_P} mas a maioria deles é bem nojenta.,Não tenho nada contra negros mas a maioria deles é bem nojenta.,negros,1,1
3283,12,m_ref_oracao_subs_o,314,Não tenho nada contra {M_IDENTIDADE_P} mas a maioria deles é bem nojenta.,Não tenho nada contra pretos mas a maioria deles é bem nojenta.,negros,1,1
3284,12,m_ref_oracao_subs_o,314,Não tenho nada contra {M_IDENTIDADE_P} mas a maioria deles é bem nojenta.,Não tenho nada contra deficientes mas a maioria deles é bem nojenta.,pessoas com deficiências,1,1
3285,12,m_ref_oracao_subs_o,314,Não tenho nada contra {M_IDENTIDADE_P} mas a maioria deles é bem nojenta.,Não tenho nada contra indígenas mas a maioria deles é bem nojenta.,indígenas,1,1
3286,12,m_ref_oracao_subs_o,314,Não tenho nada contra {M_IDENTIDADE_P} mas a maioria deles é bem nojenta.,Não tenho nada contra candomblecistas mas a maioria deles é bem nojenta.,religiões de matriz africana,1,1
3287,12,m_ref_oracao_subs_o,314,Não tenho nada contra {M_IDENTIDADE_P} mas a maioria deles é bem nojenta.,Não tenho nada contra umbandistas mas a maioria deles é bem nojenta.,religiões de matriz africana,1,1
3288,12,m_ref_oracao_subs_o,314,Não tenho nada contra {M_IDENTIDADE_P} mas a maioria deles é bem nojenta.,Não tenho nada contra nortistas mas a maioria deles é bem nojenta.,nortistas,1,1
3289,12,m_ref_oracao_subs_o,314,Não tenho nada contra {M_IDENTIDADE_P} mas a maioria deles é bem nojenta.,Não tenho nada contra sulistas mas a maioria deles é bem nojenta.,sulistas,1,1
3290,12,m_ref_oracao_subs_o,314,Não tenho nada contra {M_IDENTIDADE_P} mas a maioria deles é bem nojenta.,Não tenho nada contra gaúchos mas a maioria deles é bem nojenta.,sulistas,1,1
3291,12,m_ref_oracao_subs_o,314,Não tenho nada contra {M_IDENTIDADE_P} mas a maioria deles é bem nojenta.,Não tenho nada contra catarinenses mas a maioria deles é bem nojenta.,sulistas,1,1
3292,12,m_ref_oracao_subs_o,314,Não tenho nada contra {M_IDENTIDADE_P} mas a maioria deles é bem nojenta.,Não tenho nada contra paulistas mas a maioria deles é bem nojenta.,paulistas,1,1
3293,12,m_ref_oracao_subs_o,314,Não tenho nada contra {M_IDENTIDADE_P} mas a maioria deles é bem nojenta.,Não tenho nada contra cariocas mas a maioria deles é bem nojenta.,cariocas,1,1
3294,12,m_ref_oracao_subs_o,314,Não tenho nada contra {M_IDENTIDADE_P} mas a maioria deles é bem nojenta.,Não tenho nada contra mineiros mas a maioria deles é bem nojenta.,mineiros,1,1
3295,12,m_ref_oracao_subs_o,314,Não tenho nada contra {M_IDENTIDADE_P} mas a maioria deles é bem nojenta.,Não tenho nada contra nordestinos mas a maioria deles é bem nojenta.,nordestinos,1,1
3296,12,m_ref_oracao_subs_o,314,Não tenho nada contra {M_IDENTIDADE_P} mas a maioria deles é bem nojenta.,Não tenho nada contra cearenses mas a maioria deles é bem nojenta.,nordestinos,1,1
3297,12,m_ref_oracao_subs_o,314,Não tenho nada contra {M_IDENTIDADE_P} mas a maioria deles é bem nojenta.,Não tenho nada contra baianos mas a maioria deles é bem nojenta.,nordestinos,1,1
3298,12,m_ref_oracao_subs_o,314,Não tenho nada contra {M_IDENTIDADE_P} mas a maioria deles é bem nojenta.,Não tenho nada contra paraíbanos mas a maioria deles é bem nojenta.,nordestinos,1,1
3299,12,m_ref_oracao_subs_o,314,Não tenho nada contra {M_IDENTIDADE_P} mas a maioria deles é bem nojenta.,Não tenho nada contra maranhenses mas a maioria deles é bem nojenta.,nordestinos,1,1
3300,12,m_ref_oracao_subs_o,315,Estou tentando me dar bem com {M_IDENTIDADE_P} mas eles são simplesmente repulsivos.,Estou tentando me dar bem com gays mas eles são simplesmente repulsivos.,gays,1,0
3301,12,m_ref_oracao_subs_o,315,Estou tentando me dar bem com {M_IDENTIDADE_P} mas eles são simplesmente repulsivos.,Estou tentando me dar bem com negros mas eles são simplesmente repulsivos.,negros,1,0
3302,12,m_ref_oracao_subs_o,315,Estou tentando me dar bem com {M_IDENTIDADE_P} mas eles são simplesmente repulsivos.,Estou tentando me dar bem com pretos mas eles são simplesmente repulsivos.,negros,1,0
3303,12,m_ref_oracao_subs_o,315,Estou tentando me dar bem com {M_IDENTIDADE_P} mas eles são simplesmente repulsivos.,Estou tentando me dar bem com deficientes mas eles são simplesmente repulsivos.,pessoas com deficiências,1,0
